-8.808482927603362409e-08,5.997310226813714469e-07,-2.501944667565245055e-07,-1.317481372620424439e-07,1.985200921223002091e-06,-3.067900405096802607e-07,-2.306862583896762779e-07,2.198690562131955058e-07,-2.518044632302538975e-07,-2.538788295859326936e-07,3.905936698929995464e-07,-9.147890156169174697e-08
-4.034095739062780382e-10,2.825852928508967469e-08,2.282598590489954547e-08,-3.816035961660090880e-09,6.048581786553910938e-08,-1.497313926132054904e-08,-4.547951618624911881e-09,8.499980962658156047e-09,-6.111588853299192535e-09,-3.899066940583949679e-09,-2.360225789029599153e-09,-2.917409491636364011e-09
-6.498630590556427882e-08,4.284542842177442493e-07,-1.579206422711608957e-07,-8.987663319159425705e-08,1.387143860456546833e-06,-2.162249907204018482e-07,-1.683375805935265675e-07,1.501272061586773664e-07,-1.794007464579093577e-07,-1.708549973894309341e-07,2.809166714050847169e-07,-5.307261842263778166e-08
-8.547262933595067537e-08,6.111103916526933737e-07,-2.225843159897120814e-07,-1.345526876966906905e-07,1.946267501318357397e-06,-3.104193173025347647e-07,-2.197215780333417230e-07,2.180327808229061405e-07,-2.475781312877765261e-07,-2.513028021896358341e-07,3.779624116770877394e-07,-8.814886357166629157e-08
-6.098018304232124306e-08,4.435013641515390570e-07,-1.680155898781734040e-07,-1.059952273302420989e-07,1.415120259254370686e-06,-2.302204348549886171e-07,-1.575616840151951988e-07,1.596859392804705637e-07,-1.850420328761365300e-07,-1.824082990496336961e-07,2.750698594092482620e-07,-6.422821010107766441e-08
-5.284160272165158657e-08,4.366758624297637530e-07,-1.547942314143586384e-07,-1.064471811922401575e-07,1.413998563356509932e-06,-2.270509963858924858e-07,-1.563192880436890835e-07,1.523881965094193232e-07,-1.805951667360618937e-07,-1.812405592618133476e-07,2.652693188528700697e-07,-6.672937487077953738e-08
-7.248314056829311140e-08,4.520308617260312252e-07,-1.681428107465646467e-07,-1.081301367966707569e-07,1.429752550313570208e-06,-2.283496463860291938e-07,-1.653448480451356135e-07,1.614913301308300415e-07,-1.772984374476529694e-07,-1.857360284440640755e-07,2.725311109355660177e-07,-6.609843174667209208e-08
-8.787532823956491765e-05,6.171362569811803759e-04,-2.616484909799667111e-04,-1.394025685176297877e-04,2.008835833876701678e-03,-3.239577197158289689e-04,-2.271249229125815792e-04,2.157690517348589238e-04,-2.582787824629728017e-04,-2.685777868714324195e-04,4.070262685178009329e-04,-9.334052787653799731e-05
-3.832113954540019633e-06,3.161769758779129600e-05,2.555708881771068272e-05,-6.505295981665650084e-06,6.796542038802738509e-05,-1.403608852252873135e-05,-9.143949829662650862e-06,1.015971198787711349e-05,-8.964705512242161209e-06,-3.330884759263373073e-06,-2.115420105064585081e-06,-1.754747560335323035e-06
-6.234345718753588571e-05,4.431444850610692437e-04,-1.612689622574407496e-04,-9.871920653049781039e-05,1.415973601966103324e-03,-2.281977628970752626e-04,-1.605924578824375964e-04,1.563620404741556075e-04,-1.816526915370519620e-04,-1.843294545343836049e-04,2.756441636656064230e-04,-6.447864672901599116e-05
