-5.631767729141649880e-08,6.356905402360649027e-07,-1.945202327272297903e-07,-9.310174462371176435e-08,1.406635138603832417e-06,-2.364080364870963349e-07,-8.136902594128885814e-08,1.760605072504468529e-07,-2.646504114337899107e-07,-1.355102650440981852e-07,1.986182079621170063e-07,-5.399748463302187988e-08
-4.120196740487655412e-08,4.890717334823140708e-07,-2.046283972001194369e-08,-6.551815234772973617e-08,1.333833860416187150e-06,-1.628687805207891253e-07,-1.147712021349126623e-07,1.781508282726314272e-07,-2.840491264333341266e-07,-1.450707542392793929e-07,2.530818932617687279e-07,-4.382933527176251981e-08
-5.928618388731489051e-08,5.277416663661835608e-07,-2.180260652556904680e-07,-8.383399302420338005e-08,1.387033633125613447e-06,-2.205887683558592104e-07,-1.067530795970301920e-07,1.758028170584404300e-07,-2.175855144664793455e-07,-1.604625925453163187e-07,1.952014364649838934e-07,-4.730006147595699439e-08
-5.743370512752631451e-08,5.400441124742438451e-07,-2.644527859677365253e-07,-8.931066167191844029e-08,1.434631071770264601e-06,-1.929897734682905625e-07,-1.285576530718203643e-07,2.160492389477202245e-07,-2.498497169027261107e-07,-1.519627943070546475e-07,2.179216250003145408e-07,-5.272159406430857785e-08
-4.572568698413536881e-08,4.698537660686196657e-07,-2.370145348445805342e-07,-6.593374522265664060e-08,1.453575287887114732e-06,-1.937320204891203371e-07,-1.882752210501861639e-07,1.694124788976845071e-07,-2.253437907753356733e-07,-2.445393999364711380e-07,2.390869310002724170e-07,-4.092977992060848785e-08
-5.616707888906968756e-05,6.346814178891662002e-04,-1.940599339933168574e-04,-9.291740852836923308e-05,1.404687045288503799e-03,-2.359906396640415926e-04,-8.122830278403844458e-05,1.757853476378879842e-04,-2.642173972245692856e-04,-1.352865766691784249e-04,1.983438941098322012e-04,-5.388017364294080488e-05
-4.110367426347681468e-05,4.878617403842833112e-04,-2.056668098048407170e-05,-6.538423700020389549e-05,1.331598508648194120e-03,-1.625052283186818761e-04,-1.145943844856313289e-04,1.778387236613851701e-04,-2.834545227409748422e-04,-1.447673967703606173e-04,2.527044474679545336e-04,-4.372592275451210196e-05
-5.917064398350929102e-05,5.260853884401167982e-04,-2.178718195971654330e-04,-8.369605225572832887e-05,1.384487452942812597e-03,-2.201450709482008061e-04,-1.066770753005394807e-04,1.755513159390625368e-04,-2.171216779136847931e-04,-1.602140559166873989e-04,1.950246927643860804e-04,-4.719893640089666020e-05
-5.731607953280664882e-05,5.382004408966314501e-04,-2.641976679685680766e-04,-8.918468927529012939e-05,1.431955380431665283e-03,-1.925695427429226453e-04,-1.285803597350129290e-04,2.157710033557988386e-04,-2.493434767679372104e-04,-1.518532466238972189e-04,2.177541220433789454e-04,-5.264126963719551909e-05
-4.560686794462832239e-05,4.687478563058386180e-04,-2.365452935110954529e-04,-6.577718787414591839e-05,1.451085536066111601e-03,-1.932977502571312585e-04,-1.879680247653694970e-04,1.691288939432987232e-04,-2.249022728069237213e-04,-2.440899034005391502e-04,2.387323654802501669e-04,-4.083780761397586679e-05
-1.372041241180063827e-04,1.548641995436919648e-03,-4.740416695154109090e-04,-2.273977851952451996e-04,3.430312498620176429e-03,-5.766124435633710387e-04,-1.990593251936102867e-04,4.296799797669028937e-04,-6.453739177456305513e-04,-3.311788361908895402e-04,4.851520352203183943e-04,-1.319164999773826447e-04
-1.004428728660342919e-04,1.188695802869550603e-03,-5.141543911186083365e-05,-1.599008253973506575e-04,3.251362688319744346e-03,-3.967805342533173730e-04,-2.805619618116406665e-04,4.345938947036921468e-04,-6.918775171541158937e-04,-3.538016794441117547e-04,6.178310042645267751e-04,-1.068904563211263404e-04
-1.444034541174778945e-04,1.283694102182288393e-03,-5.320186841195668646e-04,-2.043659056745683535e-04,3.381249683072913570e-03,-5.373733137580754627e-04,-2.606576582395982123e-04,4.288116109502910882e-04,-5.300299254706835987e-04,-3.911938105709772753e-04,4.765141313466286538e-04,-1.152011537966401609e-04
-1.399189498473563651e-04,1.311244799988277266e-03,-6.459688065303171613e-04,-2.179167044505275796e-04,3.496611422085374628e-03,-4.700099927219062172e-04,-3.149014773185292377e-04,5.273207385802978998e-04,-6.087139685167445441e-04,-3.714155289275428173e-04,5.325655247124226350e-04,-1.286045010606865033e-04
-1.113833608204178020e-04,1.141071634048650401e-03,-5.786462467193080042e-04,-1.607458738117984245e-04,3.542793319118529155e-03,-4.718258207173000999e-04,-4.599910852590972888e-04,4.135469396064964370e-04,-5.490802166950055482e-04,-5.964847444885572727e-04,5.840224787065392657e-04,-9.988772504233219018e-05
-3.333528473261997398e-04,3.768646454573774084e-03,-1.151086881140434654e-03,-5.539167226380405529e-04,8.353406940262745120e-03,-1.403234679335196118e-03,-4.856386352123092266e-04,1.046960720163564408e-03,-1.571107099760220673e-03,-8.070159813553802160e-04,1.182689297864221792e-03,-3.212563931914041472e-04
-2.444228905781008470e-04,2.878701296794467911e-03,-1.309348729518128361e-04,-3.897750641985529689e-04,7.910190054108447860e-03,-9.645592407929460535e-04,-6.857277484403145147e-04,1.058619569542169946e-03,-1.681412535381363559e-03,-8.616281215915265858e-04,1.506667206654318820e-03,-2.603002032071557851e-04
